Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin,Customer_Name,Province,Region,Customer_Segment,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID,Ship_Mode,Ship_Date
3164,3,4391,1155,1588,0.05,3,0.35,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,2010-02-19,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,33060,REGULAR AIR,2010-02-20
3165,5,4392,1155,46635,0.01,11,0.65,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,2011-11-03,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,33254,REGULAR AIR,2011-11-05
3126,17,4337,1155,33489,0.03,28,0.36,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,2009-02-27,CRITICAL,TECHNOLOGY,OFFICE MACHINES,6979,REGULAR AIR,2009-02-28
3132,4,4346,1155,4386085,0.01,17,0.56,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,2011-02-05,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,11719,REGULAR AIR,2011-02-05
3132,13,4346,1155,61601,0.09,30,0.59,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,2011-02-05,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,11719,REGULAR AIR,2011-02-05
3132,17,4345,1155,15668,0.06,3,0.37,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,2011-02-05,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,11719,DELIVERY TRUCK,2011-02-06
3135,5,4349,1155,4417,0.08,21,0.52,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,2009-09-01,HIGH,FURNITURE,OFFICE FURNISHINGS,14055,REGULAR AIR,2009-09-03
3144,6,4365,1155,160221,0.05,33,0.37,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,2012-03-02,LOW,OFFICE SUPPLIES,PAPER,21478,REGULAR AIR,2012-03-06
3119,6,4330,1156,28365,0.02,38,0.37,JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,2011-08-01,CRITICAL,OFFICE SUPPLIES,PAPER,610,EXPRESS AIR,2011-08-03
3123,8,4334,1156,64607,0.06,22,0.04,JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,2011-06-11,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,4070,EXPRESS AIR,2011-06-11
3168,9,4396,1156,104178,0.01,47,0.35,JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,2010-07-17,HIGH,OFFICE SUPPLIES,ENVELOPES,35137,REGULAR AIR,2010-07-20
3168,3,4395,1156,22506,0.05,41,0.38,JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,2010-07-17,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,35137,EXPRESS AIR,2010-07-19
3175,3,4406,1156,2838,0.04,33,0.39,JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,2010-09-22,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,42565,REGULAR AIR,2010-09-29
3189,1,4424,1156,50375,0,35,0.57,JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,2009-01-16,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,49541,REGULAR AIR,2009-01-17
3195,4,4431,1156,6492385,0.01,4,0.58,JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,2010-08-28,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,55200,REGULAR AIR,2010-08-30
3195,3,4431,1156,50508,0.01,33,0.38,JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,2010-08-28,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,55200,REGULAR AIR,2010-08-30
3120,4,4331,1157,25310875,0.01,43,0.55,SHERI GORDON,MANITOBA,PRARIE,CORPORATE,2012-10-20,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,612,REGULAR AIR,2012-10-22
3120,6,4331,1157,26287,0.01,50,0.04,SHERI GORDON,MANITOBA,PRARIE,CORPORATE,2012-10-20,MEDIUM,OFFICE SUPPLIES,PAPER,612,REGULAR AIR,2012-10-22
3121,5,4332,1158,72622,0.01,41,0.47,STEFANIE HOLLOMAN,MANITOBA,PRARIE,SMALL BUSINESS,2011-08-09,LOW,FURNITURE,OFFICE FURNISHINGS,1440,REGULAR AIR,2011-08-11
3197,11,4435,1158,7332088,0.06,24,0.74,STEFANIE HOLLOMAN,MANITOBA,PRARIE,SMALL BUSINESS,2009-01-26,MEDIUM,FURNITURE,TABLES,55937,DELIVERY TRUCK,2009-01-28
3197,8,4434,1158,39277,0.09,10,0.67,STEFANIE HOLLOMAN,MANITOBA,PRARIE,SMALL BUSINESS,2009-01-26,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,55937,REGULAR AIR,2009-01-28
3122,3,4333,1159,35362,0.01,27,0.35,KEN BLACK,MANITOBA,PRARIE,CONSUMER,2011-02-23,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,3749,REGULAR AIR,2011-02-25
3129,1,4342,1159,9378,0,31,0.07,KEN BLACK,MANITOBA,PRARIE,CONSUMER,2012-09-30,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,8678,REGULAR AIR,2012-10-05
3150,10,4373,1159,48759,0.04,8,0.61,KEN BLACK,MANITOBA,PRARIE,CONSUMER,2010-01-26,LOW,FURNITURE,BOOKCASES,24961,DELIVERY TRUCK,2010-02-02
3172,5,4403,1159,7428,0.02,15,0.57,KEN BLACK,MANITOBA,PRARIE,CONSUMER,2012-01-04,LOW,FURNITURE,OFFICE FURNISHINGS,39619,REGULAR AIR,2012-01-08
3124,8,4335,1160,12687,0.08,4,0.75,LINDSAY WILLIAMS,MANITOBA,PRARIE,CORPORATE,2010-04-19,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,4774,REGULAR AIR,2010-04-20
3185,17,4420,1160,818819,0.05,41,0.37,LINDSAY WILLIAMS,MANITOBA,PRARIE,CORPORATE,2012-09-12,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,47622,REGULAR AIR,2012-09-13
3186,4,4421,1160,2836535,0.09,17,0.81,LINDSAY WILLIAMS,MANITOBA,PRARIE,CORPORATE,2009-06-24,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,47938,REGULAR AIR,2009-07-01
3125,5,4336,1161,52049,0,9,0.65,LOGAN CURRIE,MANITOBA,PRARIE,SMALL BUSINESS,2011-07-19,CRITICAL,FURNITURE,OFFICE FURNISHINGS,6947,REGULAR AIR,2011-07-21
3140,15,4357,1161,137872,0.07,11,0.74,LOGAN CURRIE,MANITOBA,PRARIE,SMALL BUSINESS,2010-08-20,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,15045,DELIVERY TRUCK,2010-08-22
3162,15,4388,1161,648342,0.07,32,0.58,LOGAN CURRIE,MANITOBA,PRARIE,SMALL BUSINESS,2011-10-19,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,31777,DELIVERY TRUCK,2011-10-21
3162,6,4389,1161,13777,0.01,10,0.38,LOGAN CURRIE,MANITOBA,PRARIE,SMALL BUSINESS,2011-10-19,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,31777,REGULAR AIR,2011-10-19
3127,1,4340,1162,172482,0.01,32,0.59,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2012-01-04,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,7107,REGULAR AIR,2012-01-05
3127,5,4338,1162,17204,0.02,3,0.64,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2012-01-04,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,7107,REGULAR AIR,2012-01-04
3127,6,4339,1162,11314,0.06,3,0.38,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2012-01-04,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,7107,REGULAR AIR,2012-01-06
3137,5,4351,1162,423,0.06,2,0.44,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2009-08-31,LOW,FURNITURE,OFFICE FURNISHINGS,14756,REGULAR AIR,2009-08-31
3149,6,4372,1162,18079,0.05,8,0.39,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2010-03-01,MEDIUM,OFFICE SUPPLIES,PAPER,24577,REGULAR AIR,2010-03-02
3159,3,4383,1162,70691,0.03,34,0.37,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2011-02-06,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,30497,EXPRESS AIR,2011-02-08
3171,8,4402,1162,286455,0.06,34,0.44,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2010-02-26,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,38979,REGULAR AIR,2010-03-03
3171,15,4401,1162,33551,0.07,48,0.06,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2010-02-26,LOW,FURNITURE,CHAIRS & CHAIRMATS,38979,DELIVERY TRUCK,2010-02-26
3171,13,4402,1162,6561,0.02,31,0.46,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2010-02-26,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,38979,REGULAR AIR,2010-03-03
3176,6,4407,1162,4914,0.05,8,0.04,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2010-06-25,MEDIUM,OFFICE SUPPLIES,PAPER,42823,EXPRESS AIR,2010-06-27
3159,6,4384,1162,19006,0.06,31,0.04,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2011-02-06,CRITICAL,OFFICE SUPPLIES,PAPER,30497,REGULAR AIR,2011-02-08
3161,6,4387,1162,21212,0.02,38,0.04,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2012-11-07,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,31681,REGULAR AIR,2012-11-08
3170,10,4400,1162,2934527,0.03,34,0.62,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2011-11-19,LOW,FURNITURE,BOOKCASES,37252,DELIVERY TRUCK,2011-11-24
3170,8,4399,1162,1101962,0.02,1,0.74,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2011-11-19,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,37252,REGULAR AIR,2011-11-23
3170,8,4398,1162,233703,0.01,50,0.45,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2011-11-19,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,37252,REGULAR AIR,2011-11-21
3170,2,4398,1162,150349,0.03,21,0.59,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,2011-11-19,LOW,OFFICE SUPPLIES,APPLIANCES,37252,REGULAR AIR,2011-11-21
3128,3,4341,1163,133781,0.02,22,0.39,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2011-05-09,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,8288,REGULAR AIR,2011-05-10
3133,15,4347,1163,13866,0.09,5,0.78,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2010-05-25,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,11908,DELIVERY TRUCK,2010-05-27
3141,1,4359,1163,14082,0.08,15,0.59,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2011-09-07,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,19621,EXPRESS AIR,2011-09-08
3141,16,4358,1163,6703,0.04,20,0.84,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2011-09-07,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",19621,REGULAR AIR,2011-09-08
3153,17,4376,1163,1713136,0.08,43,0.59,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2011-02-05,CRITICAL,TECHNOLOGY,OFFICE MACHINES,29028,DELIVERY TRUCK,2011-02-07
3160,8,4385,1163,8679,0.06,11,0.77,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2010-11-01,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,30917,REGULAR AIR,2010-11-03
3160,17,4386,1163,7538,0.06,8,0.38,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2010-11-01,LOW,TECHNOLOGY,OFFICE MACHINES,30917,REGULAR AIR,2010-11-05
3167,6,4394,1163,27,0.02,2,0.36,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2011-09-03,HIGH,OFFICE SUPPLIES,PAPER,34180,EXPRESS AIR,2011-09-03
3169,12,4397,1163,3276,0.06,3,0.39,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2009-04-08,LOW,OFFICE SUPPLIES,LABELS,36838,EXPRESS AIR,2009-04-17
3174,11,4405,1163,618148,0.03,47,0.63,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2009-09-26,HIGH,FURNITURE,TABLES,41542,DELIVERY TRUCK,2009-09-27
3193,3,4429,1163,12205,0,25,0.35,MARC CRIER,MANITOBA,PRARIE,CORPORATE,2012-11-06,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,50370,EXPRESS AIR,2012-11-07
3019,15,4379,1164,255537,0.08,28,0.58,DAVE BROOKS,MANITOBA,PRARIE,CORPORATE,2010-03-13,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,29957,DELIVERY TRUCK,2010-03-14
3130,6,4343,1164,22737,0,40,0.04,DAVE BROOKS,MANITOBA,PRARIE,CORPORATE,2009-05-14,CRITICAL,OFFICE SUPPLIES,PAPER,10659,REGULAR AIR,2009-05-14
3131,4,4344,1165,6330086,0.01,39,0.59,DEBORAH BRUMFIELD,MANITOBA,PRARIE,CORPORATE,2011-05-02,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,10695,REGULAR AIR,2011-05-03
3136,8,4350,1165,1082384,0.09,38,0.48,DEBORAH BRUMFIELD,MANITOBA,PRARIE,CORPORATE,2009-04-27,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,14342,REGULAR AIR,2009-04-27
3151,1,4374,1165,415212,0,34,0.59,DEBORAH BRUMFIELD,MANITOBA,PRARIE,CORPORATE,2011-12-17,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,24966,REGULAR AIR,2011-12-18
3134,13,4348,1166,155338,0.01,45,0.41,SCOT WOOTEN,MANITOBA,PRARIE,CORPORATE,2009-04-05,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,13765,REGULAR AIR,2009-04-07
3155,6,4378,1166,3427,0.01,4,0.37,SCOT WOOTEN,MANITOBA,PRARIE,CORPORATE,2012-11-28,MEDIUM,OFFICE SUPPLIES,PAPER,29282,REGULAR AIR,2012-11-30
3194,5,4430,1166,48,0.09,10,0.49,SCOT WOOTEN,MANITOBA,PRARIE,CORPORATE,2011-11-05,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,51009,REGULAR AIR,2011-11-07
3138,13,4353,1167,74412,0.02,25,0.55,NICOLE BRENNAN,MANITOBA,PRARIE,CONSUMER,2009-10-09,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,14785,REGULAR AIR,2009-10-10
3138,12,4352,1167,9486,0.08,20,0.36,NICOLE BRENNAN,MANITOBA,PRARIE,CONSUMER,2009-10-09,HIGH,OFFICE SUPPLIES,LABELS,14785,REGULAR AIR,2009-10-09
3061,4,4252,1168,5610612,0.01,49,0.58,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2010-07-17,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,16289,REGULAR AIR,2010-07-19
3065,4,4257,1168,1745118,0.03,21,0.56,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2010-12-05,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,20036,REGULAR AIR,2010-12-07
3065,10,4360,1168,437192,0.03,28,0.65,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2010-12-05,NOT SPECIFIED,FURNITURE,BOOKCASES,20036,DELIVERY TRUCK,2010-12-08
3139,11,4356,1168,255751,0.01,19,0.63,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2010-04-30,NOT SPECIFIED,FURNITURE,TABLES,14855,DELIVERY TRUCK,2010-05-02
3139,3,4354,1168,1749,0.06,44,0.37,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2010-04-30,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,14855,EXPRESS AIR,2010-05-02
3178,1,4410,1168,26185,0.03,14,0.59,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2009-02-07,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,44002,REGULAR AIR,2009-02-07
3187,1,4422,1168,41286,0.07,29,0.81,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2010-08-26,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,48032,REGULAR AIR,2010-08-27
3187,2,4422,1168,30917,0.09,42,0.58,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2010-08-26,HIGH,OFFICE SUPPLIES,APPLIANCES,48032,REGULAR AIR,2010-08-27
3139,5,4355,1168,1038,0.01,48,0.41,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2010-04-30,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,14855,REGULAR AIR,2010-05-02
3163,1,4390,1168,54033,0.04,43,0.57,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2009-11-16,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,32710,REGULAR AIR,2009-11-17
3166,3,4393,1168,15301,0.04,42,0.38,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2012-04-03,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,33605,REGULAR AIR,2012-04-05
3173,8,4404,1168,218806,0.01,46,0.45,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2009-01-31,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,40101,EXPRESS AIR,2009-02-05
3177,11,4408,1168,160085,0.07,10,0.55,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2011-04-24,NOT SPECIFIED,FURNITURE,TABLES,43398,DELIVERY TRUCK,2011-04-25
3178,6,4409,1168,32093,0.05,46,0.37,JOHN LEE,MANITOBA,PRARIE,CORPORATE,2009-02-07,MEDIUM,OFFICE SUPPLIES,PAPER,44002,REGULAR AIR,2009-02-09
3142,3,4361,1169,47996,0.08,44,0.38,DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,2009-03-05,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,20773,REGULAR AIR,2009-03-06
3147,4,4370,1169,14090875,0.06,38,0.56,DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,2009-03-01,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,22851,EXPRESS AIR,2009-03-02
3147,8,4368,1169,66736,0.09,25,0.04,DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,2009-03-01,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,22851,REGULAR AIR,2009-03-02
3147,5,4369,1169,3237,0,13,0.43,DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,2009-03-01,CRITICAL,FURNITURE,OFFICE FURNISHINGS,22851,REGULAR AIR,2009-03-03
3154,8,4377,1169,20877,0.07,10,0.77,DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,2010-02-24,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,29156,REGULAR AIR,2010-03-01
3157,3,4381,1169,21349,0.05,26,0.04,DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,2011-12-17,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,30081,REGULAR AIR,2011-12-19
3180,13,4413,1169,9446,0.02,27,0.56,DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,2011-05-03,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,44871,REGULAR AIR,2011-05-05
3143,4,4363,1170,6357405,0.03,6,0.57,DEBORAH BRUMFIELD,MANITOBA,PRARIE,SMALL BUSINESS,2011-03-15,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,20967,REGULAR AIR,2011-03-16
3143,14,4362,1170,2866452,0.09,50,0.37,DEBORAH BRUMFIELD,MANITOBA,PRARIE,SMALL BUSINESS,2011-03-15,HIGH,TECHNOLOGY,COPIERS AND FAX,20967,REGULAR AIR,2011-03-15
3152,5,4375,1170,32326,0.06,16,0.49,DEBORAH BRUMFIELD,MANITOBA,PRARIE,SMALL BUSINESS,2011-10-18,MEDIUM,FURNITURE,OFFICE FURNISHINGS,27363,REGULAR AIR,2011-10-19
3146,3,4367,1171,27827,0.02,14,0.39,MARC CRIER,MANITOBA,PRARIE,CONSUMER,2010-10-21,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,21696,REGULAR AIR,2010-10-22
3156,17,4380,1171,327901,0.06,41,0.37,MARC CRIER,MANITOBA,PRARIE,CONSUMER,2009-02-01,CRITICAL,TECHNOLOGY,OFFICE MACHINES,30053,DELIVERY TRUCK,2009-02-03
3181,8,4414,1171,12912,0.04,25,0.73,MARC CRIER,MANITOBA,PRARIE,CONSUMER,2012-06-02,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,46055,REGULAR AIR,2012-06-04
3184,8,4418,1171,196783,0.04,42,0.55,MARC CRIER,MANITOBA,PRARIE,CONSUMER,2009-07-01,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,47494,REGULAR AIR,2009-07-02
3184,6,4419,1171,5259,0.03,9,0.36,MARC CRIER,MANITOBA,PRARIE,CONSUMER,2009-07-01,HIGH,OFFICE SUPPLIES,PAPER,47494,REGULAR AIR,2009-07-01
2167,6,4411,1172,5691,0.01,10,0.36,CYNTHIA DELANEY,MANITOBA,PRARIE,CORPORATE,2009-08-22,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,44196,REGULAR AIR,2009-08-24
3192,17,4428,1172,536946,0,50,0.52,CYNTHIA DELANEY,MANITOBA,PRARIE,CORPORATE,2010-09-06,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,50054,REGULAR AIR,2010-09-08
3192,1,4428,1172,143996,0.02,41,0.61,CYNTHIA DELANEY,MANITOBA,PRARIE,CORPORATE,2010-09-06,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,50054,REGULAR AIR,2010-09-08
3183,11,4417,1173,106985,0.07,34,0.65,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,2011-12-16,CRITICAL,FURNITURE,TABLES,47079,DELIVERY TRUCK,2011-12-18
3188,13,4423,1173,10332,0,33,0.57,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,2012-04-11,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,49062,REGULAR AIR,2012-04-18
3196,4,4433,1173,837386,0.03,45,0.58,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,2011-02-14,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,55808,REGULAR AIR,2011-02-16
3196,15,4432,1173,83028,0,6,0.74,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,2011-02-14,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,55808,DELIVERY TRUCK,2011-02-16
3198,8,4436,1173,150422,0.02,38,0.55,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,2012-04-14,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,56161,EXPRESS AIR,2012-04-16
3199,4,4438,1173,30865115,0.08,45,0.35,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,2010-09-26,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,57477,REGULAR AIR,2010-09-27
3199,2,4437,1173,74548,0.02,50,0.58,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,2010-09-26,HIGH,OFFICE SUPPLIES,APPLIANCES,57477,REGULAR AIR,2010-09-28
3202,9,4441,1173,43773,0.01,42,0.37,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,2012-01-11,HIGH,OFFICE SUPPLIES,ENVELOPES,59969,REGULAR AIR,2012-01-13
3202,1,4442,1173,27501,0,16,0.06,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,2012-01-11,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,59969,REGULAR AIR,2012-01-12
3191,6,4427,1174,27239,0.03,39,0.37,ED BRAXTON,MANITOBA,PRARIE,CONSUMER,2011-08-30,MEDIUM,OFFICE SUPPLIES,PAPER,49828,EXPRESS AIR,2011-08-31
3200,12,4439,1175,2019,0.02,6,0.37,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,2011-07-20,CRITICAL,OFFICE SUPPLIES,LABELS,59044,REGULAR AIR,2011-07-22
3392,6,4703,1175,6289,0.09,3,0.37,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,2009-02-15,LOW,OFFICE SUPPLIES,PAPER,34498,REGULAR AIR,2009-02-20
3392,9,4702,1175,4712,0.09,4,0.38,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,2009-02-15,LOW,OFFICE SUPPLIES,ENVELOPES,34498,EXPRESS AIR,2009-02-20
3426,3,4748,1175,187609,0.02,42,0.39,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,2012-03-11,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,42243,REGULAR AIR,2012-03-13
3426,6,4748,1175,14526,0.05,19,0.38,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,2012-03-11,MEDIUM,OFFICE SUPPLIES,PAPER,42243,REGULAR AIR,2012-03-13
3498,4,4845,1175,27105055,0.03,46,0.58,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,2009-10-10,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,54819,REGULAR AIR,2009-10-10
3498,7,4844,1175,6403,0.09,26,0.39,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,2009-10-10,LOW,OFFICE SUPPLIES,RUBBER BANDS,54819,REGULAR AIR,2009-10-12
3498,5,4843,1175,5332,0.07,10,0.54,PHILLIP FLATHMANN,MANITOBA,PRARIE,SMALL BUSINESS,2009-10-10,LOW,FURNITURE,OFFICE FURNISHINGS,54819,REGULAR AIR,2009-10-15
3201,3,4440,1176,15175,0.04,25,0.04,COREY CATLETT,MANITOBA,PRARIE,HOME OFFICE,2012-02-29,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,59204,REGULAR AIR,2012-03-01
3203,4,4443,1177,567936,0.02,10,0.55,VALERIE TAKAHITO,MANITOBA,PRARIE,CONSUMER,2011-09-11,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,166,EXPRESS AIR,2011-09-13
3299,3,4575,1177,78885,0.06,21,0.35,VALERIE TAKAHITO,MANITOBA,PRARIE,CONSUMER,2012-09-23,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,19361,REGULAR AIR,2012-10-02
3299,6,4576,1177,36459,0.07,43,0.38,VALERIE TAKAHITO,MANITOBA,PRARIE,CONSUMER,2012-09-23,LOW,OFFICE SUPPLIES,PAPER,19361,REGULAR AIR,2012-09-30
